"state","puma2k","zcta5","stab","zipname","PUMA2kName","pop10","afact"
"State code","PUMA (2000)","ZIP census tabulation area","State abbreviation","ZCTA name","PUMA 2K name","Population (2010)","puma2k to zcta5 allocation factor"
"26","03707","48205","MI","Detroit, MI","2603707",519,0.007 
"26","03707","48211","MI","Detroit, MI","2603707",2537,0.034 
"26","03707","48212","MI","Hamtramck, MI","2603707",17546,0.236 
"26","03707","48213","MI","Detroit, MI","2603707",4349,0.059 
"26","03707","48234","MI","Detroit, MI","2603707",36027,0.485 
"26","03708","48219","MI","Detroit, MI","2603708",46931,0.446 
"26","03708","48223","MI","Detroit, MI","2603708",25249,0.24 
"26","03708","48227","MI","Detroit, MI","2603708",24805,0.236 
"26","03708","48235","MI","Detroit, MI","2603708",7747,0.074 
"26","03708","48240","MI","Redford, MI","2603708",453,0.004 
"26","03801","48203","MI","Detroit, MI","2603801",11776,0.125 
"26","03801","48211","MI","Detroit, MI","2603801",931,0.01 
"26","03801","48212","MI","Hamtramck, MI","2603801",21492,0.229 
"26","03801","48225","MI","Harper Woods, MI","2603801",14234,0.152 
"26","03801","48230","MI","Grosse Pointe Park, MI","2603801",16976,0.181 
"26","03801","48236","MI","Grosse Pointe Woods, MI","2603801",28540,0.304 
"26","03802","48120","MI","Dearborn, MI","2603802",8274,0.041 
"26","03802","48124","MI","Dearborn, MI","2603802",31732,0.155 
"26","03802","48125","MI","Dearborn Heights, MI","2603802",21273,0.104 
"26","03802","48126","MI","Dearborn, MI","2603802",47465,0.232 
"26","03802","48127","MI","Dearborn Heights, MI","2603802",36501,0.179 
"26","03802","48128","MI","Dearborn, MI","2603802",10682,0.052 
"26","03802","48223","MI","Detroit, MI","2603802",87,0 
"26","03802","48239","MI","Redford, MI","2603802",31006,0.152 
"26","03802","48240","MI","Redford, MI","2603802",17269,0.085 
"26","03803","48111","MI","Belleville, MI","2603803",32552,0.171 
"26","03803","48167","MI","Northville, MI","2603803",9484,0.05 
"26","03803","48168","MI","Northville, MI","2603803",20382,0.107 
"26","03803","48170","MI","Plymouth, MI","2603803",38026,0.199 
"26","03803","48174","MI","Romulus, MI","2603803",210,0.001 
"26","03803","48184","MI","Wayne, MI","2603803",50,0 
"26","03803","48187","MI","Canton, MI","2603803",49148,0.257 
"26","03803","48188","MI","Canton, MI","2603803",41025,0.215 
"26","03804","48111","MI","Belleville, MI","2603804",9483,0.084 
"26","03804","48134","MI","Flat Rock, MI","2603804",3261,0.029 
"26","03804","48164","MI","New Boston, MI","2603804",9097,0.081 
"26","03804","48174","MI","Romulus, MI","2603804",27576,0.245 
"26","03804","48180","MI","Taylor, MI","2603804",63131,0.561 
"26","03805","48134","MI","Flat Rock, MI","2603805",17422,0.131 
"26","03805","48138","MI","Grosse Ile, MI","2603805",10371,0.078 
"26","03805","48164","MI","New Boston, MI","2603805",8,0 
"26","03805","48173","MI","Gibraltar, MI","2603805",12700,0.095 
"26","03805","48174","MI","Romulus, MI","2603805",3729,0.028 
"26","03805","48183","MI","Trenton, MI","2603805",43182,0.324 
"26","03805","48193","MI","Riverview, MI","2603805",15623,0.117 
"26","03805","48195","MI","Southgate, MI","2603805",30047,0.226 
"26","03806","48135","MI","Garden City, MI","2603806",27665,0.179 
"26","03806","48141","MI","Inkster, MI","2603806",25366,0.164 
"26","03806","48184","MI","Wayne, MI","2603806",17593,0.114 
"26","03806","48185","MI","Westland, MI","2603806",47618,0.308 
"26","03806","48186","MI","Westland, MI","2603806",36506,0.236 
"26","03807","48101","MI","Allen Park, MI","2603807",28200,0.234 
"26","03807","48122","MI","Melvindale, MI","2603807",10727,0.089 
"26","03807","48146","MI","Lincoln Park, MI","2603807",38098,0.317 
"26","03807","48192","MI","Wyandotte, MI","2603807",25883,0.215 
"26","03807","48218","MI","River Rouge, MI","2603807",7903,0.066 
"26","03807","48229","MI","Ecorse, MI","2603807",9556,0.079 
"26","03900","48310","MI","Sterling Heights, MI","2603900",42766,0.33 
"26","03900","48312","MI","Sterling Heights, MI","2603900",32720,0.252 
"26","03900","48313","MI","Sterling Heights, MI","2603900",33952,0.262 
"26","03900","48314","MI","Sterling Heights, MI","2603900",20245,0.156 
"26","03900","48317","MI","Utica, MI","2603900",16,0 
"26","04000","48088","MI","Warren, MI","2604000",22255,0.166 
"26","04000","48089","MI","Warren, MI","2604000",31978,0.239 
"26","04000","48091","MI","Warren, MI","2604000",31106,0.232 
"26","04000","48092","MI","Warren, MI","2604000",25680,0.192 
"26","04000","48093","MI","Warren, MI","2604000",23037,0.172 
"26","04101","48015","MI","Center Line, MI","2604101",8257,0.056 
"26","04101","48021","MI","Eastpointe, MI","2604101",32353,0.219 
"26","04101","48035","MI","Clinton Township, MI","2604101",20,0 
"26","04101","48045","MI","Harrison Township, MI","2604101",17,0 
"26","04101","48066","MI","Roseville, MI","2604101",47388,0.321 
"26","04101","48080","MI","St. Clair Shores, MI","2604101",22494,0.152 
"26","04101","48081","MI","St. Clair Shores, MI","2604101",20635,0.14 
"26","04101","48082","MI","St. Clair Shores, MI","2604101",16549,0.112 
"26","04101","48236","MI","Grosse Pointe Woods, MI","2604101",84,0.001 
"26","04102","48026","MI","Fraser, MI","2604102",14480,0.095 
"26","04102","48035","MI","Clinton Township, MI","2604102",34768,0.228 
"26","04102","48036","MI","Clinton Township, MI","2604102",20980,0.138 
"26","04102","48038","MI","Clinton Township, MI","2604102",41057,0.27 
"26","04102","48043","MI","Mount Clemens, MI","2604102",16305,0.107 
"26","04102","48045","MI","Harrison Township, MI","2604102",24587,0.162 
"26","04103","48005","MI","Armada, MI","2604103",5379,0.044 
"26","04103","48065","MI","Romeo, MI","2604103",10547,0.087 
"26","04103","48094","MI","Washington, MI","2604103",18028,0.148 
"26","04103","48095","MI","Washington, MI","2604103",4906,0.04 
"26","04103","48096","MI","Ray, MI","2604103",3739,0.031 
"26","04103","48306","MI","Rochester Hills, MI","2604103",365,0.003 
"26","04103","48315","MI","Utica, MI","2604103",26563,0.219 
"26","04103","48316","MI","Utica, MI","2604103",25404,0.209 
"26","04103","48317","MI","Utica, MI","2604103",26594,0.219 
"26","04104","48041","MI","Memphis, MI","2604104",848,0.005 
"26","04104","48042","MI","Macomb, MI","2604104",27291,0.175 
"26","04104","48044","MI","Macomb, MI","2604104",52289,0.336 
"26","04104","48047","MI","New Baltimore, MI","2604104",39415,0.253 
"26","04104","48048","MI","New Haven, MI","2604104",7548,0.048 
"26","04104","48050","MI","New Haven, MI","2604104",1653,0.011 
"26","04104","48051","MI","New Baltimore, MI","2604104",17319,0.111 
"26","04104","48062","MI","Richmond, MI","2604104",9373,0.06 
"27","00100","56510","MN","Ada, MN","2700100",2333,0.016 
"27","00100","56514","MN","Barnesville, MN","2700100",3388,0.023 
"27","00100","56516","MN","Bejou, MN","2700100",53,0 
"27","00100","56517","MN","Beltrami, MN","2700100",279,0.002 
"27","00100","56519","MN","Borup, MN","2700100",300,0.002 
"27","00100","56523","MN","Climax, MN","2700100",539,0.004 
"27","00100","56525","MN","Comstock, MN","2700100",106,0.001 
"27","00100","56529","MN","Dilworth, MN","2700100",4026,0.028 
"27","00100","56535","MN","Erskine, MN","2700100",1363,0.009 
"27","00100","56536","MN","Felton, MN","2700100",482,0.003 
"27","00100","56540","MN","Fertile, MN","2700100",1962,0.014 
"27","00100","56541","MN","Flom, MN (PO Boxes)","2700100",24,0 
"27","00100","56542","MN","Fosston, MN","2700100",2671,0.018 
"27","00100","56545","MN","Gary, MN","2700100",682,0.005 
"27","00100","56546","MN","Georgetown, MN","2700100",346,0.002 
"27","00100","56547","MN","Glyndon, MN","2700100",2700,0.019 
"27","00100","56548","MN","Halstad, MN","2700100",771,0.005 
"27","00100","56549","MN","Hawley, MN","2700100",4508,0.031 
"27","00100","56550","MN","Hendrum, MN","2700100",414,0.003 
"27","00100","56552","MN","Hitterdal, MN","2700100",383,0.003 
"27","00100","56554","MN","Lake Park, MN","2700100",102,0.001 
"27","00100","56556","MN","McIntosh, MN","2700100",1160,0.008 
"27","00100","56557","MN","Mahnomen, MN","2700100",52,0 
"27","00100","56560","MN","Moorhead, MN","2700100",40743,0.281 
"27","00100","56568","MN","Nielsville, MN","2700100",142,0.001 
"27","00100","56574","MN","Perley, MN","2700100",266,0.002 
"27","00100","56580","MN","Sabin, MN","2700100",1171,0.008 
"27","00100","56581","MN","Shelly, MN","2700100",287,0.002 
"27","00100","56584","MN","Twin Valley, MN","2700100",1553,0.011 
"27","00100","56585","MN","Ulen, MN","2700100",953,0.007 
"27","00100","56592","MN","Winger, MN","2700100",512,0.004 
"27","00100","56621","MN","Bagley, MN","2700100",66,0 
"27","00100","56634","MN","Clearbrook, MN","2700100",6,0 
"27","00100","56644","MN","Gonvick, MN","2700100",9,0 
"27","00100","56646","MN","Gully, MN","2700100",355,0.002 
"27","00100","56651","MN","Lengby, MN","2700100",259,0.002 
"27","00100","56673","MN","Roosevelt, MN","2700100",497,0.003 
"27","00100","56684","MN","Trail, MN","2700100",282,0.002 
"27","00100","56701","MN","Thief River Falls, MN","2700100",12690,0.087 
"27","00100","56710","MN","Alvarado, MN","2700100",490,0.003 
"27","00100","56713","MN","Argyle, MN","2700100",1022,0.007 
"27","00100","56714","MN","Badger, MN","2700100",1157,0.008 
"27","00100","56715","MN","Brooks, MN","2700100",350,0.002 
"27","00100","56716","MN","Crookston, MN","2700100",9416,0.065 
"27","00100","56720","MN","Donaldson, MN","2700100",57,0 
"27","00100","56721","MN","East Grand Forks, MN","2700100",10096,0.07 
"27","00100","56722","MN","Euclid, MN","2700100",386,0.003 
"27","00100","56723","MN","Fisher, MN","2700100",970,0.007 
"27","00100","56724","MN","Gatzke, MN","2700100",159,0.001 
"27","00100","56725","MN","Goodridge, MN","2700100",978,0.007 
"27","00100","56726","MN","Greenbush, MN","2700100",1631,0.011 
"27","00100","56727","MN","Grygla, MN","2700100",468,0.003 
"27","00100","56728","MN","Hallock, MN","2700100",1364,0.009 
"27","00100","56729","MN","Halma, MN","2700100",140,0.001 
"27","00100","56731","MN","Humboldt, MN (PO Boxes)","2700100",93,0.001 
"27","00100","56732","MN","Karlstad, MN","2700100",1136,0.008 
"27","00100","56733","MN","Kennedy, MN","2700100",390,0.003 
"27","00100","56734","MN","Lake Bronson, MN","2700100",467,0.003 
"27","00100","56735","MN","Lancaster, MN","2700100",816,0.006 
"27","00100","56736","MN","Mentor, MN","2700100",903,0.006 
"27","00100","56737","MN","Middle River, MN","2700100",871,0.006 
"27","00100","56738","MN","Newfolden, MN","2700100",1368,0.009 
"27","00100","56742","MN","Oklee, MN","2700100",918,0.006 
"27","00100","56744","MN","Oslo, MN","2700100",543,0.004 
"27","00100","56748","MN","Plummer, MN","2700100",600,0.004 
"27","00100","56750","MN","Red Lake Falls, MN","2700100",2539,0.017 
"27","00100","56751","MN","Roseau, MN","2700100",5575,0.038 
"27","00100","56754","MN","St. Hilaire, MN","2700100",546,0.004 
"27","00100","56755","MN","St. Vincent, MN","2700100",102,0.001 
"27","00100","56756","MN","Salol, MN","2700100",799,0.006 
"27","00100","56757","MN","Stephen, MN","2700100",932,0.006 
"27","00100","56758","MN","Strandquist, MN","2700100",418,0.003 
"27","00100","56759","MN","Strathcona, MN","2700100",364,0.003 
"27","00100","56760","MN","Viking, MN","2700100",358,0.002 
"27","00100","56761","MN","Wannaska, MN","2700100",488,0.003 
"27","00100","56762","MN","Warren, MN","2700100",2494,0.017 
"27","00100","56763","MN","Warroad, MN","2700100",5180,0.036 
"27","00100","58225","MN","Drayton, ND","2700100",71,0 
"27","00200","56433","MN","Akeley, MN","2700200",1494,0.013 
"27","00200","56436","MN","Benedict, MN","2700200",67,0.001 
"27","00200","56458","MN","Lake George, MN","2700200",357,0.003 
"27","00200","56461","MN","Laporte, MN","2700200",3119,0.027 
"27","00200","56464","MN","Menahga, MN","2700200",1626,0.014 
"27","00200","56467","MN","Nevis, MN","2700200",2412,0.021 
"27","00200","56470","MN","Park Rapids, MN","2700200",10319,0.089 
"27","00200","56501","MN","Detroit Lakes, MN","2700200",15908,0.138 
"27","00200","56511","MN","Audubon, MN","2700200",1878,0.016 
"27","00200","56516","MN","Bejou, MN","2700200",241,0.002 
"27","00200","56521","MN","Callaway, MN","2700200",757,0.007 
"27","00200","56542","MN","Fosston, MN","2700200",158,0.001 
"27","00200","56544","MN","Frazee, MN","2700200",4279,0.037 
"27","00200","56552","MN","Hitterdal, MN","2700200",46,0 
"27","00200","56554","MN","Lake Park, MN","2700200",2607,0.023 
"27","00200","56557","MN","Mahnomen, MN","2700200",2759,0.024 
"27","00200","56566","MN","Naytahwaush, MN","2700200",668,0.006 
"27","00200","56569","MN","Ogema, MN","2700200",1357,0.012 
"27","00200","56570","MN","Osage, MN","2700200",1238,0.011 
"27","00200","56572","MN","Pelican Rapids, MN","2700200",151,0.001 
"27","00200","56575","MN","Ponsford, MN","2700200",763,0.007 
"27","00200","56577","MN","Richwood, MN","2700200",21,0 
"27","00200","56578","MN","Rochert, MN","2700200",747,0.006 
"27","00200","56585","MN","Ulen, MN","2700200",96,0.001 
"27","00200","56589","MN","Waubun, MN","2700200",1975,0.017 
"27","00200","56591","MN","White Earth, MN","2700200",170,0.001 
"27","00200","56592","MN","Winger, MN","2700200",4,0 
"27","00200","56593","MN","Wolf Lake, MN","2700200",14,0 
"27","00200","56601","MN","Bemidji, MN","2700200",32225,0.279 
"27","00200","56621","MN","Bagley, MN","2700200",4573,0.04 
"27","00200","56623","MN","Baudette, MN","2700200",2643,0.023 
"27","00200","56630","MN","Blackduck, MN","2700200",1921,0.017 
"27","00200","56633","MN","Cass Lake, MN","2700200",1636,0.014 
"27","00200","56634","MN","Clearbrook, MN","2700200",1633,0.014 
"27","00200","56644","MN","Gonvick, MN","2700200",778,0.007 
"27","00200","56647","MN","Hines, MN","2700200",839,0.007 
"27","00200","56650","MN","Kelliher, MN","2700200",722,0.006 
"27","00200","56651","MN","Lengby, MN","2700200",279,0.002 
"27","00200","56652","MN","Leonard, MN","2700200",539,0.005 
"27","00200","56661","MN","Northome, MN","2700200",100,0.001 
"27","00200","56663","MN","Pennington, MN","2700200",220,0.002 
"27","00200","56666","MN","Ponemah, MN","2700200",1066,0.009 
"27","00200","56667","MN","Puposky, MN","2700200",662,0.006 
"27","00200","56670","MN","Redby, MN","2700200",1440,0.012 
"27","00200","56671","MN","Red Lake, MN","2700200",3371,0.029 
"27","00200","56673","MN","Roosevelt, MN","2700200",298,0.003 
"27","00200","56676","MN","Shevlin, MN","2700200",1663,0.014 
"27","00200","56678","MN","Solway, MN","2700200",1321,0.011 
"27","00200","56683","MN","Tenstrike, MN","2700200",772,0.007 
"27","00200","56685","MN","Waskish, MN","2700200",117,0.001 
"27","00200","56686","MN","Williams, MN","2700200",984,0.009 
"27","00200","56687","MN","Wilton, MN","2700200",73,0.001 
"27","00200","56711","MN","Angle Inlet, MN","2700200",96,0.001 
"27","00200","56727","MN","Grygla, MN","2700200",301,0.003 
"27","00200","56741","MN","Oak Island, MN","2700200",23,0 
"27","00200","99999","MN","99999","2700200",1,0 
"27","00300","55601","MN","Beaver Bay, MN","2700300",105,0.001 
"27","00300","55603","MN","Finland, MN","2700300",508,0.005 
"27","00300","55604","MN","Grand Marais, MN","2700300",3360,0.033 
"27","00300","55605","MN","Grand Portage, MN","2700300",565,0.005 
"27","00300","55606","MN","Hovland, MN","2700300",272,0.003 
"27","00300","55607","MN","Isabella, MN","2700300",134,0.001 
"27","00300","55609","MN","Knife River, MN (PO Boxes)","2700300",303,0.003 
"27","00300","55612","MN","Lutsen, MN","2700300",518,0.005 
"27","00300","55613","MN","Schroeder, MN","2700300",205,0.002 
"27","00300","55614","MN","Silver Bay, MN","2700300",2627,0.026 
"27","00300","55615","MN","Tofte, MN","2700300",256,0.002 
"27","00300","55616","MN","Two Harbors, MN","2700300",6626,0.064 
"27","00300","55709","MN","Bovey, MN","2700300",4075,0.04 
"27","00300","55716","MN","Calumet, MN","2700300",341,0.003 
"27","00300","55721","MN","Cohasset, MN","2700300",3410,0.033 
"27","00300","55722","MN","Coleraine, MN","2700300",1200,0.012 
"27","00300","55723","MN","Cook, MN","2700300",243,0.002 
"27","00300","55731","MN","Ely, MN","2700300",563,0.005 
"27","00300","55736","MN","Floodwood, MN","2700300",72,0.001 
"27","00300","55742","MN","Goodland, MN","2700300",344,0.003 
"27","00300","55744","MN","Grand Rapids, MN","2700300",20164,0.196 
"27","00300","55746","MN","Hibbing, MN","2700300",60,0.001 
"27","00300","55748","MN","Hill City, MN","2700300",267,0.003 
"27","00300","55752","MN","Jacobson, MN","2700300",14,0 
"27","00300","55753","MN","Keewatin, MN","2700300",989,0.01 
"27","00300","55764","MN","Marble, MN","2700300",569,0.006 
"27","00300","55769","MN","Nashwauk, MN","2700300",2313,0.022 
"27","00300","55771","MN","Orr, MN","2700300",74,0.001 
"27","00300","55772","MN","Nett Lake, MN","2700300",76,0.001 
"27","00300","55775","MN","Pengilly, MN","2700300",1205,0.012 
"27","00300","55781","MN","Side Lake, MN","2700300",147,0.001 
"27","00300","55784","MN","Swan River, MN","2700300",89,0.001 
"27","00300","55785","MN","Swatara, MN","2700300",52,0.001 
"27","00300","55786","MN","Taconite, MN","2700300",305,0.003 
"27","00300","55793","MN","Warba, MN","2700300",615,0.006 
"27","00300","56401","MN","Brainerd, MN","2700300",1685,0.016 
"27","00300","56433","MN","Akeley, MN","2700300",346,0.003 
"27","00300","56435","MN","Backus, MN","2700300",2367,0.023 
"27","00300","56448","MN","Fifty Lakes, MN","2700300",25,0 
"27","00300","56452","MN","Hackensack, MN","2700300",1755,0.017 
"27","00300","56461","MN","Laporte, MN","2700300",122,0.001 
"27","00300","56466","MN","Motley, MN","2700300",1401,0.014 
"27","00300","56468","MN","Nisswa, MN","2700300",1363,0.013 
"27","00300","56472","MN","Pequot Lakes, MN","2700300",1263,0.012 
"27","00300","56473","MN","Pillager, MN","2700300",3227,0.031 
"27","00300","56474","MN","Pine River, MN","2700300",3584,0.035 
"27","00300","56477","MN","Sebeka, MN","2700300",67,0.001 
"27","00300","56479","MN","Staples, MN","2700300",212,0.002 
"27","00300","56481","MN","Verndale, MN","2700300",51,0 
"27","00300","56484","MN","Walker, MN","2700300",3205,0.031 
"27","00300","56623","MN","Baudette, MN","2700300",106,0.001 
"27","00300","56626","MN","Bena, MN","2700300",356,0.003 
"27","00300","56627","MN","Big Falls, MN","2700300",309,0.003 
